system:index,B11,B12,B2,B3,B4,B8,NDBI,NDVI,NDWI,class,.geo
341_0,236.5,97.5,544.0,751.5,734.0,494.5,-0.26557195,-0.18227047,0.18623765,water,"{""type"":""MultiPoint"",""coordinates"":[]}"
342_0,505.0,216.0,503.5,739.5,696.0,481.5,-0.00849574,-0.1268341,0.14105171,water,"{""type"":""MultiPoint"",""coordinates"":[]}"
343_0,455.0,214.0,521.0,742.5,650.0,1138.0,-0.3606894,0.21797088,-0.21010084,water,"{""type"":""MultiPoint"",""coordinates"":[]}"
344_0,192.5,89.0,513.5,730.5,710.5,486.0,-0.41265163,-0.13043478,0.1736888,water,"{""type"":""MultiPoint"",""coordinates"":[]}"
345_0,352.0,173.5,535.0,766.0,724.0,498.5,-0.3253493,-0.1444508,0.18887046,water,"{""type"":""MultiPoint"",""coordinates"":[]}"
346_0,304.0,134.5,554.5,760.0,740.5,461.0,-0.17736767,-0.17290102,0.23121586,water,"{""type"":""MultiPoint"",""coordinates"":[]}"
347_0,185.0,87.0,546.0,764.0,736.0,465.0,-0.35568514,-0.24813631,0.24328722,water,"{""type"":""MultiPoint"",""coordinates"":[]}"
348_0,227.0,102.0,554.0,778.0,767.0,440.0,-0.25581396,-0.27091962,0.27750412,water,"{""type"":""MultiPoint"",""coordinates"":[]}"
349_0,2138.5,1145.0,379.5,609.0,407.0,3718.0,-0.27075246,0.8021334,-0.7193042,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
350_0,2185.0,1199.5,425.0,753.0,574.5,3056.0,-0.16132848,0.6754426,-0.6005435,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
351_0,2068.5,1088.5,407.0,691.0,467.5,3380.5,-0.25871375,0.7587372,-0.6607482,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
352_0,2425.0,1329.0,446.5,766.5,550.5,2901.0,-0.09918451,0.6816042,-0.5801135,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
353_0,1881.0,863.5,349.5,582.5,338.0,4378.0,-0.39372152,0.8554431,-0.7682241,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
354_0,2017.0,997.0,389.5,604.0,401.5,3822.5,-0.28853172,0.80047816,-0.7218151,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
355_0,2467.5,1463.5,492.0,831.5,712.0,3776.0,-0.1703502,0.62848014,-0.5797396,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
356_0,1917.5,940.0,343.0,612.5,350.5,3684.5,-0.3029969,0.8223804,-0.72114027,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
357_0,1828.5,816.5,330.5,549.0,292.5,4042.5,-0.39477637,0.8681644,-0.766963,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
358_0,1622.0,737.5,385.0,598.0,359.5,3664.0,-0.38473034,0.8253783,-0.7254351,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
359_0,2571.0,1497.0,608.5,916.5,919.5,3322.0,-0.12693253,0.5643146,-0.5424724,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
360_0,1881.0,905.0,416.0,755.0,421.5,3585.5,-0.31981045,0.7926437,-0.6552335,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
361_0,1941.0,946.0,394.5,651.0,396.0,3608.0,-0.28737292,0.7962984,-0.68573654,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
362_0,1779.0,962.0,412.0,603.0,444.0,3215.0,-0.28958678,0.7538808,-0.6798524,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
363_0,1899.0,944.5,428.5,664.0,431.0,3312.0,-0.2722037,0.76762193,-0.663157,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
364_0,2063.0,1078.0,358.5,682.0,369.0,3936.0,-0.30431995,0.83012766,-0.7028347,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
365_0,1916.0,944.0,359.5,675.0,413.5,3896.0,-0.34660524,0.80768734,-0.70448804,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
366_0,1765.5,822.0,338.5,687.5,374.5,3793.5,-0.37466845,0.82082355,-0.6932412,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
367_0,2101.0,1166.5,427.0,682.5,497.5,3240.0,-0.18671031,0.7189198,-0.62755775,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
368_0,2484.5,1292.0,435.0,780.0,563.5,3648.0,-0.20181662,0.73328817,-0.65113944,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
369_0,1956.0,995.0,376.0,560.0,399.0,3588.0,-0.29530686,0.7998495,-0.72999036,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
370_0,1905.0,866.0,339.0,528.0,323.0,3840.0,-0.33860046,0.84837544,-0.7591743,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
371_0,2074.0,994.0,382.0,596.0,387.0,3452.0,-0.26560682,0.79735684,-0.7013307,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
372_0,1990.0,959.0,399.0,785.0,438.0,4128.0,-0.3544222,0.8074725,-0.68043965,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
373_0,1836.0,866.0,358.0,579.0,323.0,3571.0,-0.32065526,0.8327672,-0.71659327,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
374_0,2408.0,1387.0,416.0,746.0,518.0,4133.0,-0.2302055,0.7634163,-0.70275635,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
375_0,2160.0,1167.0,370.0,538.0,364.0,3937.0,-0.28199282,0.81703943,-0.751226,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
376_0,2049.0,1206.0,455.5,681.0,530.0,2962.5,-0.16409718,0.6965793,-0.6248468,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
377_0,1945.0,889.5,370.5,588.5,369.0,4044.0,-0.33264393,0.8296664,-0.74553436,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
378_0,1854.0,920.5,396.5,588.5,382.5,3183.5,-0.27537915,0.7866278,-0.69304687,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
379_0,1908.5,877.0,353.0,545.5,354.0,3994.5,-0.327846,0.8357453,-0.7527321,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
380_0,2183.0,1170.5,419.5,677.5,452.5,3704.0,-0.24017984,0.7744946,-0.67738324,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
381_0,1912.5,891.0,356.5,562.0,363.0,3832.0,-0.30985373,0.82350916,-0.7403305,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
382_0,2445.0,1329.0,490.0,772.0,764.0,3184.0,-0.10784144,0.5426357,-0.5513161,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
383_0,2111.0,1277.0,434.0,639.0,508.0,3097.0,-0.19092482,0.7181692,-0.6579229,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
384_0,2559.0,1644.0,511.0,828.0,634.0,3112.0,-0.058845162,0.645613,-0.601669,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
385_0,1824.0,870.0,382.0,728.0,407.0,3756.0,-0.32285878,0.80353355,-0.6752899,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
386_0,1933.0,922.0,346.0,564.0,355.0,3736.0,-0.3162363,0.8264483,-0.75176054,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
387_0,1866.0,903.0,394.0,564.0,389.0,3676.0,-0.32779482,0.8086101,-0.73396224,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
388_0,1868.0,886.0,346.0,596.0,348.0,4193.0,-0.391133,0.8471111,-0.74963486,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
389_0,2099.0,1148.0,426.0,672.0,544.0,3078.0,-0.20946662,0.7181133,-0.67298347,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
390_0,2257.0,1235.0,430.0,735.0,562.0,3753.0,-0.23698089,0.72670805,-0.63950616,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
391_0,2375.0,1435.0,437.0,744.0,511.0,3460.0,-0.17315285,0.7218543,-0.61741835,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
392_0,2043.0,1001.0,354.0,568.0,374.0,4108.0,-0.32860005,0.830193,-0.755662,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
393_0,2492.0,1390.0,514.0,843.0,667.0,3544.0,-0.17234536,0.6832106,-0.6156827,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
394_0,1808.0,807.0,345.0,594.0,342.0,3784.0,-0.31915635,0.83369803,-0.72992533,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
395_0,1840.0,912.0,454.0,808.0,484.0,3317.0,-0.27427033,0.7282426,-0.5841482,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
396_0,2780.0,1705.0,582.0,928.0,834.0,3507.0,-0.11731135,0.6165138,-0.57743955,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
397_0,2214.0,1169.0,424.0,650.0,455.0,3442.0,-0.2186342,0.76648706,-0.68230695,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
398_0,1973.0,1036.0,404.0,618.0,461.0,3453.0,-0.2739347,0.76443535,-0.6963891,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
399_0,1797.0,807.0,346.0,568.0,297.0,3546.0,-0.32908547,0.8473561,-0.7382353,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
400_0,2790.0,1584.0,499.0,860.0,650.0,3676.0,-0.17431192,0.71849287,-0.61860085,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
401_0,2388.0,1327.0,570.0,787.0,672.0,3228.0,-0.14922446,0.6553846,-0.6079701,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
402_0,2273.0,1322.0,403.0,675.0,536.0,3296.0,-0.17831278,0.74949145,-0.66252416,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
403_0,2111.0,1081.0,334.0,495.0,360.0,3604.0,-0.25710276,0.8201798,-0.75729346,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
404_0,2063.0,1069.0,409.0,656.0,475.0,3308.0,-0.2567105,0.7593718,-0.66701573,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
405_0,1920.0,910.0,339.0,645.0,356.0,3800.0,-0.33208892,0.8336837,-0.71286905,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
406_0,2075.0,1051.0,334.0,694.0,291.0,4301.0,-0.35102233,0.87289804,-0.7488851,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
407_0,2057.0,1125.0,369.0,564.0,376.0,3816.0,-0.309195,0.8274895,-0.7468296,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
408_0,1784.0,881.0,319.0,599.0,338.0,3372.0,-0.28776017,0.82764226,-0.71080667,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
409_0,1880.0,959.0,342.0,570.0,330.0,3865.0,-0.31962556,0.84568626,-0.7476201,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
410_0,1954.0,1012.0,376.0,742.0,452.0,3427.0,-0.28147864,0.7655755,-0.6494508,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
411_0,1838.0,878.0,317.0,622.0,335.0,3884.0,-0.35804197,0.8373552,-0.72131866,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
412_0,1934.0,963.0,429.0,633.0,456.0,3321.0,-0.2790437,0.7649484,-0.680668,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
413_0,1846.0,871.0,384.0,676.0,398.0,3621.0,-0.33525386,0.8019408,-0.66139024,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
414_0,2046.0,1207.0,424.0,714.0,507.0,2989.0,-0.16848674,0.70995426,-0.6143667,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
415_0,2534.0,1583.0,424.0,736.0,578.0,3010.0,-0.086732306,0.6781737,-0.61131877,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
416_0,1835.0,851.0,337.0,596.0,356.0,3760.0,-0.32767925,0.8177435,-0.7254089,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
417_0,1929.0,1133.0,376.0,657.0,387.0,3665.0,-0.30278173,0.80841583,-0.6974907,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
418_0,2052.0,999.0,366.0,754.0,384.0,4435.0,-0.38673043,0.8380089,-0.7321492,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
419_0,2262.0,1276.0,443.0,783.0,566.0,3520.0,-0.20577478,0.73092467,-0.61235523,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
420_0,2008.0,1049.0,392.0,646.0,414.0,3689.0,-0.31561008,0.8062705,-0.70106435,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
421_0,2022.0,1063.0,458.0,778.0,514.0,3255.0,-0.25267825,0.73674774,-0.61696726,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
422_0,2011.0,1137.0,416.0,737.0,629.0,3184.0,-0.1835525,0.6700761,-0.58882236,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
423_0,1962.0,895.0,354.0,558.0,335.0,3955.0,-0.31537917,0.84268606,-0.7386417,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
424_0,2784.0,1728.0,551.0,862.0,696.0,3272.0,-0.07951171,0.6246276,-0.5829705,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
425_0,2010.0,960.0,358.0,760.0,366.0,4240.0,-0.34412295,0.8426005,-0.6921887,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
426_0,1803.0,848.0,314.0,624.0,324.0,3872.0,-0.3566334,0.8468809,-0.7232202,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
427_0,2045.0,1104.0,381.0,662.0,447.0,3256.0,-0.24583891,0.7619048,-0.67741936,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
428_0,1863.0,953.0,360.0,741.0,430.0,3510.0,-0.30483273,0.7829897,-0.6474786,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
429_0,1850.0,875.0,339.0,639.0,370.0,4028.0,-0.3662213,0.8317417,-0.716965,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
430_0,1923.0,908.0,332.0,692.0,338.0,3971.0,-0.34110492,0.8499184,-0.7175141,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
431_0,1827.0,854.0,314.0,584.0,324.0,3823.0,-0.3527172,0.8430034,-0.7389129,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
432_0,1846.0,801.0,306.0,620.0,297.0,4272.0,-0.40237468,0.8701072,-0.7425903,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
433_0,1783.0,821.0,341.0,626.0,322.0,3963.0,-0.38122505,0.849603,-0.7293558,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
434_0,1832.0,830.0,359.0,676.0,339.0,3984.0,-0.3665786,0.84398746,-0.71428573,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
435_0,1845.0,837.0,360.0,644.0,354.0,4248.0,-0.38642296,0.84615386,-0.7396981,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
436_0,1885.0,928.0,379.0,633.0,394.0,3620.0,-0.31779662,0.78207964,-0.70433146,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
437_0,1775.0,843.0,324.0,624.0,327.0,3853.0,-0.35860366,0.84354067,-0.7212419,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
438_0,2270.0,1112.0,383.0,692.0,473.0,3888.0,-0.26274765,0.7830773,-0.6978166,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
439_0,2352.0,1237.0,436.0,781.0,634.0,3392.0,-0.1810585,0.6850472,-0.62568897,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
440_0,2281.0,1249.0,401.0,650.0,462.0,2988.0,-0.127363,0.72934973,-0.64091164,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
441_0,1813.0,832.0,357.0,642.0,336.0,3952.0,-0.36873156,0.8419949,-0.720505,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
442_0,1971.0,933.0,322.0,597.0,314.0,4037.0,-0.31045243,0.85776156,-0.7466781,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
443_0,1852.0,789.0,356.0,662.0,365.0,3620.0,-0.3230994,0.81681305,-0.6907987,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
444_0,2051.0,1004.0,332.0,596.0,364.0,3981.0,-0.30110496,0.8328358,-0.735775,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
445_0,1687.0,724.0,342.0,537.0,286.0,3780.0,-0.3828425,0.8593212,-0.7512161,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
446_0,1971.0,1180.0,436.0,704.0,524.0,3207.0,-0.23233113,0.7152174,-0.63523316,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
447_0,2128.0,1167.0,359.0,662.0,404.0,3661.0,-0.25742075,0.795488,-0.6967476,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
448_0,2026.0,1042.0,342.0,597.0,356.0,3772.0,-0.29054546,0.8286814,-0.72545415,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
449_0,2100.0,1086.0,374.0,644.0,475.0,3487.0,-0.2606652,0.7672727,-0.6980352,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
450_0,1771.0,829.0,348.0,514.0,322.0,3755.0,-0.3628162,0.8405151,-0.7575474,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
451_0,2716.0,1668.0,458.0,822.0,656.0,3216.0,-0.058905058,0.64740664,-0.5770517,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
452_0,1748.0,781.0,329.0,612.0,320.0,4048.0,-0.39680335,0.85507244,-0.7373391,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
453_0,1818.0,772.0,311.0,500.0,287.0,4228.0,-0.40421262,0.8719893,-0.78814095,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
454_0,1990.0,920.0,358.0,598.0,369.0,3772.0,-0.31810996,0.8165093,-0.7250575,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
455_0,1956.0,906.0,324.0,547.0,268.0,4704.0,-0.4391923,0.8921963,-0.79165876,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
456_0,2005.0,954.0,346.0,596.0,298.0,4809.0,-0.4324286,0.88329744,-0.77946347,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
457_0,2121.0,953.0,340.0,637.0,290.0,4897.0,-0.39714694,0.888182,-0.7633024,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
458_0,1758.0,787.0,294.0,465.0,279.0,3990.0,-0.3741545,0.8710434,-0.7912458,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
459_0,1898.0,911.0,310.0,540.0,298.0,4207.0,-0.37821457,0.8679371,-0.77328277,agriculture,"{""type"":""MultiPoint"",""coordinates"":[]}"
